Loan_ID,Port_ID,OriginalLoanAmount,OutstandingAmount,CollateralValue,CreditRating
863,4,80000,69069,79200,CCC
864,8,60000,51734,60000,CCC
865,6,40000,38173,39600,BB
866,1,60000,56493,64200,BB
867,2,80000,65480,83200,CCC
868,6,40000,20696,42800,B
869,3,80000,71300,85600,AA
870,6,20000,12187,20000,BBB
871,2,60000,47492,64200,AAA
872,1,100000,83298,107000,CCC
873,1,100000,81006,103000,AA
874,2,40000,20036,41200,AA
875,6,40000,35764,42000,CCC
876,3,80000,60104,88000,AA
877,7,20000,11753,20000,AA
878,7,40000,25432,42800,AAA
879,7,80000,71294,88000,AAA
880,1,60000,55038,64800,AAA
881,4,80000,65067,82400,BBB
882,8,20000,19546,22000,BBB
883,1,80000,60893,85600,A
884,3,40000,23620,43200,BBB
885,2,60000,52930,61200,A
886,6,100000,84475,106000,CCC
887,4,60000,43684,61800,CCC
888,5,20000,18444,20600,A
889,3,60000,49032,63000,B
890,4,80000,70636,84800,CCC
891,5,40000,37536,41600,AA
892,8,100000,90961,101000,B
893,3,100000,93076,104000,BBB
894,5,100000,86114,103000,AAA
895,2,40000,34901,42000,AAA
896,3,100000,90072,101000,BB
897,5,40000,24193,43200,BBB
898,2,100000,91945,106000,B
899,4,100000,83166,106000,AAA
900,4,100000,94351,101000,BBB
901,1,80000,72387,87200,AA
902,1,40000,20881,42800,AAA
903,4,80000,64933,85600,BBB
904,3,20000,11264,21200,AA
905,2,40000,29651,43200,A
906,6,100000,87867,106000,CCC
907,7,80000,68804,81600,BB
908,8,60000,41304,61200,BBB
909,6,40000,35720,44000,BBB
910,3,40000,30844,39600,AA
911,6,20000,17954,21600,AA
912,7,20000,10673,20600,A
913,4,60000,52554,64800,AAA
914,1,80000,66805,84000,AAA
915,6,60000,51450,64800,A
916,5,40000,25056,40000,CCC
917,5,20000,10307,19800,CCC
918,8,60000,50517,61800,B
919,2,60000,53882,64800,CCC
920,5,80000,79386,86400,A
921,8,60000,45670,60600,BB
922,6,80000,78385,85600,AA
923,2,80000,69970,88000,B
924,2,60000,40279,60000,AA
925,3,40000,22977,44000,AAA
926,5,60000,53782,65400,B
927,7,20000,19742,22000,CCC
928,6,80000,69184,82400,BBB
929,6,40000,33125,41200,CCC
930,6,40000,21140,40000,B
931,3,100000,90510,109000,CCC
932,3,80000,68538,82400,CCC
933,3,40000,32846,44000,AAA
934,1,80000,69069,79200,BB
935,6,80000,62300,84800,B
936,6,60000,50378,59400,AAA
937,2,80000,76182,80800,AAA
938,7,100000,90510,99000,AAA
939,1,20000,16656,21000,BB
940,7,60000,45597,65400,B
941,4,60000,44080,65400,AA
942,2,80000,75955,88000,BBB
943,5,40000,34225,40000,AAA
944,5,40000,38066,44000,BB
945,1,80000,68596,79200,AA
946,5,100000,86281,109000,BBB
947,7,40000,24946,40000,B
948,2,20000,12332,22000,A
949,7,80000,79568,81600,AA
950,1,100000,83784,107000,BBB
951,3,100000,92467,106000,CCC
952,3,40000,27899,40000,AAA
953,5,20000,10112,21600,AA
954,2,40000,32742,43200,A
955,7,20000,15879,20600,A
956,1,40000,30557,41200,CCC
957,4,60000,56222,65400,AA
958,8,60000,52583,63600,CCC
959,2,60000,47640,65400,B
960,2,60000,51558,60000,AAA
961,5,20000,18902,20000,BB
962,7,80000,75659,86400,CCC
963,5,20000,14918,21800,B
964,8,40000,36170,42400,AA
965,3,60000,44302,60600,AA
966,8,40000,20049,43200,AA
967,3,60000,42443,65400,AA
968,1,80000,70338,84800,CCC
969,1,80000,78290,84800,AAA
970,7,20000,11211,20600,CCC
971,5,80000,79421,79200,BB
972,5,100000,92779,107000,BBB
973,8,80000,75791,81600,AA
974,1,20000,13184,21400,A
975,8,100000,94489,107000,CCC
976,3,40000,33410,41600,CCC
977,1,100000,85355,104000,CCC
978,7,80000,62432,88000,A
979,5,80000,79078,80000,BBB
980,6,60000,57449,61800,AAA
981,3,80000,73491,84000,A
982,2,40000,25251,42800,CCC
983,5,40000,24681,42800,AA
984,6,40000,22621,44000,AA
985,2,40000,35424,44000,A
986,2,40000,28883,44000,BB
987,3,80000,69871,80000,BB
988,2,60000,55844,61800,A
989,8,80000,71073,85600,A
990,7,20000,15279,21200,A
991,7,40000,28240,41600,CCC
992,3,80000,60696,80000,A
993,1,80000,67964,86400,BB
994,8,80000,69363,84000,B
995,4,40000,36703,43600,BB
996,6,80000,71566,81600,A
997,6,80000,79045,87200,BB
998,7,100000,91290,103000,BBB
999,8,80000,77148,80000,AA
1000,7,100000,86273,108000,AA
1001,6,100000,84403,105000,AA
1002,6,20000,10697,20200,B
1003,1,40000,30322,41200,BB
1004,7,40000,24622,43200,AA
1005,2,20000,12866,20400,AA
1006,1,20000,14216,22000,BBB
1007,7,40000,27486,39600,BB
1008,3,40000,21669,42000,CCC
1009,5,20000,18482,21000,AA
1010,5,80000,60509,84000,CCC
1011,3,80000,77117,80800,B
1012,4,80000,73437,80800,B
1013,4,80000,66960,80000,A
1014,4,80000,78221,79200,A
1015,8,80000,69852,87200,CCC
1016,3,40000,31216,42400,AA
1017,5,80000,63730,81600,BBB
1018,1,60000,52904,65400,B
1019,8,100000,83436,104000,CCC
1020,1,40000,36003,40400,BB
1021,2,100000,92957,110000,CCC
1022,7,80000,74803,85600,AAA
1023,6,60000,43724,61800,A
1024,4,40000,38230,41600,AAA
1025,3,40000,28354,41200,AAA
1026,5,100000,81541,103000,CCC
1027,3,40000,37089,40800,BB
1028,2,40000,29087,40400,A
1029,2,100000,85383,104000,A
1030,4,100000,97182,101000,B
1031,5,60000,41207,66000,AAA
1032,1,80000,60392,83200,AA
1033,7,80000,75638,80800,A
1034,7,60000,46219,62400,AAA
1035,6,80000,60834,82400,BB
1036,2,100000,82044,102000,A
1037,8,20000,13402,21400,AA
1038,4,20000,10022,20600,BB
1039,7,100000,83374,106000,AA
1040,2,40000,26168,41200,CCC
1041,7,80000,72219,84800,BB
1042,7,100000,83484,103000,AAA
1043,7,60000,44158,61200,B
1044,8,20000,16727,20000,A
1045,4,100000,97087,99000,BBB
1046,8,100000,90465,100000,B
1047,6,40000,27757,40000,AA
1048,4,80000,73817,84000,B
1049,7,60000,44687,66000,AAA
1050,1,20000,16012,21600,B
1051,7,80000,71796,81600,B
1052,8,100000,94360,106000,BB
1053,2,20000,14780,20600,BBB
1054,4,80000,73819,87200,A
1055,7,80000,75352,79200,AA
1056,8,80000,63326,84000,AA
1057,1,80000,77058,87200,B
1058,3,40000,24933,40400,CCC
1059,5,80000,68945,85600,AAA
1060,2,100000,98499,99000,B
1061,7,40000,26236,41200,AAA
1062,3,80000,61992,81600,AAA
1063,2,100000,92444,103000,A
1064,2,60000,52323,64800,CCC
1065,1,20000,12301,21000,B
1066,5,40000,35080,40400,CCC
1067,1,20000,14046,21600,AA
1068,1,80000,74370,83200,AAA
1069,8,40000,31571,42800,AA
1070,4,40000,26177,40000,A
1071,2,100000,92416,101000,AA
1072,4,100000,87273,104000,BB
1073,4,100000,84282,104000,AA
1074,5,40000,30275,42400,AA
1075,1,40000,23142,40000,CCC
1076,4,20000,12366,20800,CCC
1077,5,80000,61742,86400,BB
1078,2,20000,16028,20200,AA
1079,6,40000,31159,42800,AA
1080,7,20000,19489,20600,BB
1081,7,40000,25315,42000,A
1082,2,60000,48322,64800,CCC
1083,8,40000,30512,43200,BB
1084,4,80000,65291,84800,AA
1085,7,100000,97829,106000,BB
1086,3,100000,99377,99000,CCC
1087,8,60000,43031,64200,BB
1088,7,40000,33841,41600,BBB
1089,7,100000,86085,104000,AAA
1090,1,20000,17688,21800,AA
1091,5,80000,68477,84000,AA
1092,1,60000,57395,64800,AA
1093,3,60000,56403,59400,A
1094,7,40000,28886,40400,B
1095,2,40000,20541,40400,CCC
1096,2,100000,81823,107000,AA
1097,7,40000,36500,40800,A
1098,8,20000,12522,21000,BBB
1099,1,100000,90770,99000,A
1100,7,100000,97165,102000,AAA
1101,5,100000,85532,102000,BBB
1102,6,40000,25270,41200,AA
1103,6,40000,38547,44000,B
1104,6,40000,21178,40800,B
1105,5,60000,48164,65400,A
1106,1,60000,42291,64200,A
1107,2,60000,41732,63000,BB
1108,2,40000,25142,39600,AA
1109,5,20000,18593,21600,AAA
1110,1,60000,57986,63600,BB
1111,6,60000,55562,63600,BBB
1112,8,80000,73390,83200,BBB
1113,8,60000,53995,61200,BB
1114,7,100000,98822,105000,AAA
1115,4,60000,58944,63000,CCC
1116,1,80000,73565,83200,BB
1117,2,40000,26321,44000,A
1118,1,20000,12765,22000,A
1119,1,40000,21271,42400,AAA
1120,4,60000,42464,65400,AAA
1121,3,100000,93169,100000,CCC
1122,7,100000,86640,100000,AAA
1123,8,100000,80262,103000,AAA
1124,5,60000,52231,61800,A
1125,7,60000,50428,64200,B
1126,2,100000,89032,105000,BB
1127,1,80000,78232,83200,B
1128,5,100000,85358,105000,BBB
1129,8,40000,24501,44000,BB
1130,1,60000,47632,62400,BBB
1131,1,40000,24929,42400,CCC
1132,6,40000,29951,44000,CCC
1133,4,80000,62542,81600,AA
1134,7,100000,86596,108000,B
1135,5,60000,55658,64200,BB
1136,3,80000,70840,80000,A
1137,6,80000,61423,84000,BB
1138,2,60000,52628,61200,CCC
1139,6,100000,90768,104000,BB
1140,8,80000,73068,88000,CCC
1141,6,20000,14676,19800,AA
1142,4,80000,67604,82400,B
1143,2,60000,47637,60600,BBB
1144,8,80000,71384,80000,AAA
1145,4,100000,84327,102000,A
1146,4,60000,59205,64200,BB
1147,1,40000,36188,44000,AA
1148,3,20000,14053,19800,CCC
1149,2,40000,33733,43200,CCC
1150,4,60000,40461,60000,B
1151,6,40000,30423,40400,BB
1152,3,60000,56596,64200,CCC
1153,2,100000,95070,110000,A
1154,1,100000,97237,105000,AA
1155,7,100000,95860,110000,A
1156,2,80000,69585,86400,AAA
1157,5,80000,62774,87200,AA
1158,6,100000,92955,100000,A
1159,6,100000,93679,105000,BBB
1160,8,40000,25960,43600,BB
1161,2,40000,33016,42000,BBB
1162,4,60000,47673,66000,CCC
1163,6,40000,24551,39600,AA
1164,4,100000,99897,107000,CCC
1165,3,60000,40321,59400,BB
1166,7,60000,51269,61800,BB
1167,8,40000,35761,39600,BB
1168,2,60000,40526,60000,A
1169,2,80000,72127,85600,BBB
1170,6,40000,35223,40000,BBB
1171,1,100000,91413,105000,A
1172,4,60000,47563,63600,AAA
1173,2,80000,75145,82400,AAA
1174,1,80000,78815,81600,AAA
1175,4,60000,49213,63600,B
1176,1,20000,13289,20800,B
1177,1,40000,38373,44000,AA
1178,4,40000,33818,41200,AA
1179,6,20000,15709,20800,BB
1180,8,20000,16490,19800,BBB
1181,4,80000,60534,83200,CCC
1182,2,40000,21009,40000,B
1183,6,100000,93574,106000,A
1184,3,100000,94333,99000,B
1185,7,20000,15117,21200,B
1186,2,60000,48854,63000,BB
1187,3,100000,97560,109000,CCC
1188,2,100000,90698,99000,AA
1189,6,40000,29687,41600,A
1190,1,20000,13831,20600,A
1191,1,60000,41642,61200,BBB
1192,3,40000,26527,40400,CCC
1193,6,100000,83042,105000,BBB
1194,5,80000,67252,80800,CCC
1195,4,60000,52055,64200,BB
1196,1,60000,42864,59400,BBB
1197,7,40000,38789,44000,B
1198,7,100000,82467,105000,AA
1199,6,40000,32634,41200,A
1200,6,80000,77271,84800,BBB
1201,2,20000,13355,20800,B
1202,3,20000,10491,20400,BBB
1203,5,80000,66945,80000,AA
1204,4,80000,70419,88000,CCC
1205,7,80000,74997,85600,BB
1206,3,20000,16778,21000,BBB
1207,2,80000,71119,84800,B
1208,8,80000,67948,84000,BBB
1209,4,20000,12602,21000,BBB
1210,7,60000,44607,64200,CCC
1211,7,60000,44016,60600,BBB
1212,1,100000,86109,108000,CCC
1213,8,100000,96524,107000,B
1214,2,20000,15906,21400,AA
1215,3,60000,50019,61200,AA
1216,2,80000,71120,81600,BBB
1217,4,40000,25665,40400,AA
1218,4,60000,54184,63600,B
1219,7,80000,76643,83200,B
1220,8,80000,69775,88000,BB
1221,5,100000,93477,104000,BBB
1222,4,80000,61130,85600,A
1223,2,60000,47036,61800,BBB
1224,2,80000,72344,84000,BB
1225,5,100000,95276,103000,AA
1226,5,80000,72834,84800,CCC
1227,4,60000,46973,62400,A
1228,5,100000,92929,107000,B
1229,7,100000,81694,104000,A
1230,7,40000,39991,41600,A
1231,6,100000,97696,105000,AAA
1232,2,80000,62095,81600,BB
1233,3,60000,50558,62400,A
1234,6,60000,46598,60000,BBB
1235,3,40000,23859,40000,AAA
1236,3,80000,71361,82400,BBB
1237,5,60000,55843,62400,BB
1238,1,80000,72889,87200,AA
1239,4,100000,85179,107000,BBB
1240,1,80000,76573,88000,CCC
1241,1,40000,27793,42800,CCC
1242,1,60000,50019,65400,CCC
1243,2,80000,68009,84000,CCC
1244,1,80000,79512,85600,BBB
1245,7,20000,19950,19800,AA
1246,1,20000,18313,20400,BB
1247,4,60000,47681,60600,BB
1248,4,40000,24025,42800,AA
1249,6,60000,52099,65400,AA
1250,6,40000,31958,42000,AA
1251,4,60000,55264,64200,BB
1252,8,80000,72338,86400,BB
1253,7,60000,58522,65400,AA
1254,4,60000,58503,61800,BBB
1255,2,80000,64203,84000,BB
1256,2,60000,51274,64800,BBB
1257,4,40000,29647,44000,A
1258,8,80000,65767,82400,AA
1259,5,20000,10492,21600,A
1260,8,100000,84525,109000,AA
1261,4,80000,79818,86400,B
1262,5,20000,17668,21400,AAA
1263,4,60000,47773,64800,BBB
1264,4,60000,48063,61200,AAA
1265,2,60000,59625,64200,AA
1266,8,80000,63544,87200,B
1267,5,40000,39131,40000,AAA
1268,7,80000,72963,84800,CCC
1269,6,80000,67897,80000,A
1270,5,20000,17969,21200,B
1271,3,60000,58619,66000,BB
1272,8,40000,22789,41200,AA
1273,7,100000,92753,100000,B
1274,3,80000,62730,88000,AA
1275,5,80000,68413,82400,AAA
1276,7,80000,67976,80000,CCC
1277,7,80000,60144,83200,BB
1278,7,60000,47532,63600,AA
1279,2,100000,80399,107000,AAA
1280,7,80000,63963,79200,B
1281,5,80000,78763,79200,B
1282,5,40000,24102,40400,AAA
1283,6,80000,78397,86400,BBB
1284,4,100000,93264,106000,AA
1285,2,80000,65729,82400,B
1286,8,60000,49641,62400,B
1287,2,40000,23180,42800,CCC
1288,2,100000,98475,102000,BBB
1289,1,80000,70370,83200,A
1290,3,60000,53859,61800,AA
1291,8,80000,62339,86400,BB
1292,4,60000,43815,64800,BB
1293,1,80000,78748,84800,AAA
1294,7,40000,22838,44000,BBB
1295,5,40000,34868,42400,BBB
1296,1,100000,85261,99000,AA
1297,3,40000,39008,42800,AA
1298,8,60000,48721,63000,AA
1299,4,40000,20338,43200,AA
1300,5,60000,41400,60600,BBB
1301,2,20000,19582,21600,B
1302,6,40000,38063,41600,BB
1303,3,40000,23345,41200,AAA
1304,7,80000,78749,84800,BB
1305,6,40000,20987,44000,BB
1306,2,100000,99960,108000,BB
1307,6,100000,92368,107000,BBB
1308,4,60000,53992,65400,AAA
1309,4,60000,50902,66000,AAA
1310,8,60000,40426,65400,CCC
1311,2,80000,73431,79200,AAA
1312,1,80000,61496,86400,CCC
1313,8,40000,25380,44000,CCC
1314,6,100000,94766,107000,AA
1315,7,20000,15704,20800,CCC
1316,1,80000,72408,84800,B
1317,1,100000,82146,109000,AAA
1318,3,60000,44079,62400,AAA
1319,1,100000,92086,106000,BBB
1320,6,60000,56533,64200,BBB
1321,1,20000,12313,20800,A
1322,6,80000,67789,84800,A
1323,1,80000,70353,86400,BB
1324,7,80000,64971,80000,A
1325,5,40000,25156,40000,BB
1326,8,60000,42925,64800,AA
1327,4,40000,30432,43600,BBB
1328,7,60000,44458,61800,AA
1329,1,40000,33806,41600,BB
1330,3,60000,59130,63000,AA
1331,6,60000,44682,62400,CCC
1332,8,100000,84737,102000,AA
1333,7,60000,44072,61200,B
1334,3,80000,75526,80800,A
1335,8,100000,96687,106000,B
1336,6,80000,75446,80000,A
1337,8,80000,64129,86400,B
1338,1,80000,73507,79200,AAA
1339,8,60000,42999,66000,A
1340,4,80000,60552,85600,BBB
1341,6,100000,91151,104000,BBB
1342,8,100000,96997,110000,B
1343,4,100000,95291,100000,A
1344,3,80000,66239,84800,B
1345,4,40000,34594,42000,AA
1346,2,80000,77684,86400,BB
1347,2,100000,88201,107000,A
1348,4,60000,59017,64200,B
1349,3,100000,86307,107000,A
1350,2,40000,27261,44000,BB
1351,8,60000,50150,60600,BB
1352,3,60000,57013,62400,B
1353,7,60000,41779,64800,BBB
1354,5,80000,71100,82400,AAA
1355,8,40000,28943,42800,AAA
1356,5,100000,91093,108000,AAA
1357,7,20000,18590,21400,CCC
1358,7,100000,95390,102000,A
1359,4,100000,94322,108000,A
1360,2,80000,64245,88000,AA
1361,4,80000,63370,80800,CCC
1362,5,40000,27846,40800,BBB
1363,2,80000,63553,88000,A
1364,5,100000,85441,104000,AA
1365,3,80000,76142,84800,BBB
1366,5,80000,64203,87200,AAA
1367,1,40000,20041,41200,A
1368,6,40000,39892,40800,BB
1369,5,40000,39159,42000,B
1370,7,80000,79719,86400,B
1371,6,80000,60213,87200,CCC
1372,8,20000,17868,21800,AA
1373,3,60000,54897,60600,AA
1374,4,20000,11790,21000,BBB
1375,7,80000,74659,88000,AA
1376,1,100000,99065,105000,B
1377,5,40000,23501,41600,AAA
1378,8,60000,57579,61800,AA
1379,6,60000,45881,60600,AA
1380,7,60000,40518,60000,BB
1381,4,40000,26056,40800,AA
1382,4,20000,15744,21400,BB
1383,8,100000,88785,106000,AAA
1384,4,60000,56857,60000,CCC
1385,4,80000,70671,84000,CCC
1386,1,80000,64396,86400,BB
1387,5,20000,16339,22000,AA
1388,2,100000,85800,110000,AAA
1389,5,100000,89531,102000,BBB
1390,4,80000,70330,88000,AA
1391,7,60000,58619,64200,AA
1392,7,40000,27984,40400,B
1393,8,100000,99495,102000,AA
1394,8,100000,99107,104000,AAA
1395,5,20000,17564,20200,A
1396,5,100000,89202,103000,B
1397,8,100000,93292,103000,AA
1398,6,80000,60419,82400,BBB
1399,6,80000,62110,80800,AA
1400,1,100000,91432,100000,BBB
1401,4,100000,82657,99000,BB
1402,7,100000,86441,105000,B
1403,8,20000,13271,20000,A
1404,4,80000,73079,85600,B
1405,3,40000,25822,42400,BB
1406,3,20000,18065,19800,BBB
1407,8,100000,94405,101000,BB
1408,5,60000,43507,63000,BB
1409,5,40000,35081,40400,A
1410,4,100000,80984,107000,AAA
1411,7,40000,27948,42800,BBB
1412,4,100000,90790,102000,BBB
1413,3,40000,39266,42000,AAA
1414,2,80000,61296,84000,AAA
1415,3,40000,36004,40000,BBB
1416,7,60000,44737,64200,B
1417,8,100000,94056,104000,AAA
1418,5,60000,41555,60600,A
1419,3,100000,87459,100000,CCC
1420,1,100000,87757,105000,A
1421,4,100000,90418,108000,AA
1422,1,40000,20362,44000,AA
1423,3,80000,60874,85600,B
1424,7,100000,90585,109000,B
1425,1,40000,26472,43200,BBB
1426,2,20000,14207,21200,BB
1427,7,40000,25467,41200,AAA
1428,6,60000,43369,64200,BBB
1429,7,80000,75538,88000,CCC
1430,7,40000,25476,41200,AA
1431,3,80000,73478,88000,BBB
1432,1,60000,49613,61800,B
1433,4,80000,69265,83200,BB
1434,3,100000,84390,100000,A
1435,1,100000,89958,109000,CCC
1436,3,80000,78771,84000,BB
1437,5,60000,52841,60000,A
1438,6,60000,48701,60000,AA
1439,1,80000,66287,86400,A
1440,3,100000,86571,102000,A
1441,1,60000,55901,63000,CCC
1442,6,60000,46399,64800,A
1443,8,100000,88718,108000,AAA
1444,6,60000,44682,62400,BBB
1445,2,100000,84685,109000,CCC
1446,4,60000,51470,64800,AA
1447,7,20000,18086,20200,BB
1448,6,60000,56280,61200,B
1449,7,100000,87922,104000,BB
1450,3,80000,69788,84800,BB
1451,5,40000,23949,43200,BB
1452,8,80000,64732,80800,B
1453,3,100000,90266,107000,BBB
1454,4,80000,60287,80800,AA
1455,3,80000,60095,85600,AA
1456,7,20000,11910,19800,B
1457,2,80000,65861,85600,B
1458,7,40000,20360,42400,B
1459,4,40000,37383,44000,BBB
1460,5,80000,68755,87200,AA
1461,3,100000,85259,99000,A
1462,4,100000,91686,101000,BBB
1463,8,100000,88964,103000,CCC
1464,3,40000,20002,44000,B
1465,6,60000,59974,61800,A
1466,4,60000,52050,63600,BB
1467,5,20000,16802,20400,A
1468,7,80000,76673,80000,CCC
1469,2,100000,93302,109000,BBB
1470,1,60000,48549,65400,CCC
1471,8,80000,70273,83200,BB
1472,4,100000,88866,106000,AA
1473,3,100000,94277,103000,AAA
1474,2,80000,79576,84000,BBB
1475,4,60000,56511,60000,B
1476,8,100000,91614,106000,A
1477,5,100000,97239,104000,AAA
1478,7,80000,75914,84800,CCC
1479,4,60000,40257,61200,AAA
1480,7,20000,13116,21800,AAA
1481,7,40000,31068,42000,AAA
1482,5,20000,16741,22000,BB
1483,8,80000,60546,80800,BBB
1484,4,80000,77745,80800,AA
1485,3,60000,56005,59400,CCC
1486,2,100000,87043,99000,AAA
1487,6,20000,11366,22000,BBB
1488,6,60000,55901,62400,BB
1489,8,100000,93341,109000,B
1490,5,80000,70830,83200,AA
1491,2,60000,58114,62400,BB
1492,4,60000,53749,61200,A
1493,8,40000,38244,40400,BBB
1494,6,60000,43475,63000,BB
1495,3,100000,97437,110000,A
1496,4,40000,36073,41200,BB
1497,1,60000,56041,61200,AAA
1498,5,100000,83724,101000,CCC
1499,2,100000,87488,109000,A
1500,3,20000,19053,21600,AA
1501,6,100000,95258,104000,BBB
1502,3,80000,64563,86400,A
1503,3,20000,12788,22000,BB
1504,7,40000,21461,41200,A
1505,1,60000,45247,63600,BB
1506,7,80000,66458,83200,BBB
1507,7,40000,38633,39600,AAA
1508,1,100000,96294,104000,CCC
1509,3,20000,18740,21400,B
1510,6,80000,70948,79200,B
1511,1,20000,10906,21000,AAA
1512,7,60000,43718,63600,BB
1513,6,20000,12226,20000,A
1514,5,100000,96154,110000,BBB
1515,1,80000,68763,83200,CCC
1516,7,40000,39861,39600,B
1517,8,80000,62352,79200,AA
1518,1,80000,71727,79200,AA
1519,6,40000,28719,44000,A
1520,6,80000,67086,80800,BBB
1521,7,80000,64769,82400,A
1522,3,80000,65813,84000,AAA
1523,7,60000,45788,59400,AAA
1524,5,100000,95592,99000,BB
1525,5,40000,38361,41600,BB
1526,7,20000,19691,21000,A
1527,8,80000,65605,80000,AA
1528,1,80000,77696,84800,AAA
1529,4,20000,18354,21800,AA
1530,4,80000,61216,83200,AA
1531,1,80000,66641,82400,B
1532,7,40000,22214,43600,AAA
1533,8,80000,77492,81600,A
1534,1,40000,20676,40400,B
1535,4,40000,35185,40000,BBB
1536,6,60000,42874,61800,CCC
1537,3,60000,43281,61200,B
1538,4,40000,22420,44000,AAA
1539,4,80000,76558,84000,BBB
1540,2,100000,98786,102000,A
1541,1,60000,57092,64200,BBB
1542,6,80000,78891,80000,A
1543,3,40000,20335,40400,AAA
1544,4,100000,95313,105000,CCC
1545,2,20000,10949,21800,AAA
1546,1,60000,55179,65400,AA
1547,2,80000,69910,81600,BBB
1548,4,40000,39568,43200,AAA
1549,7,80000,76502,86400,BBB
1550,7,80000,63864,82400,A
1551,5,80000,77829,81600,CCC
1552,2,60000,41553,60000,B
1553,4,60000,52120,59400,BBB
1554,8,100000,80565,103000,AA
1555,8,40000,32741,42000,BB
1556,5,60000,46913,62400,B
1557,3,40000,38832,40800,B
1558,2,100000,81173,106000,AA
1559,4,40000,22909,43600,AA
1560,7,40000,25892,42800,BBB
1561,2,80000,65368,81600,A
1562,4,100000,89000,99000,BB
1563,1,60000,41960,62400,AAA
1564,2,80000,73470,80000,A
1565,5,80000,60369,83200,AA
1566,6,60000,51303,62400,AA
1567,3,80000,63480,79200,BB
1568,3,40000,25580,42800,BBB
1569,7,100000,97618,109000,AA
1570,3,100000,87748,100000,AA
1571,6,60000,45998,62400,A
1572,1,40000,27369,42400,B
1573,6,60000,57649,59400,CCC
1574,7,100000,86725,110000,CCC
1575,7,80000,63184,82400,BBB
1576,7,60000,45296,60000,AAA
1577,2,80000,79591,83200,B
1578,7,80000,65170,82400,AAA
1579,8,40000,21221,41200,AAA
1580,6,80000,68578,82400,BBB
1581,6,60000,45307,64800,BB
1582,2,40000,38538,42000,B
1583,4,100000,94358,110000,BBB
1584,6,60000,50317,60600,BBB
1585,7,100000,86524,107000,AA
1586,4,40000,35080,41600,AA
1587,2,100000,84411,103000,B
1588,4,40000,27359,41200,CCC
1589,7,40000,26022,39600,B
1590,3,100000,96931,99000,BBB
1591,1,40000,21468,40800,AA
1592,4,80000,60105,79200,BB
1593,6,100000,84450,109000,BB
1594,8,40000,26524,39600,A
1595,3,100000,82568,100000,B
1596,1,80000,75398,86400,B
1597,4,80000,71744,86400,B
1598,8,80000,66308,86400,CCC
1599,7,80000,79423,81600,AAA
1600,1,80000,66241,84800,BBB
1601,3,60000,46488,61800,CCC
1602,8,40000,20259,41600,CCC
1603,8,80000,74572,80000,AA
1604,5,60000,43624,60000,AA
1605,6,60000,49527,62400,BBB
1606,6,80000,69329,80000,AAA
1607,8,80000,75726,79200,A
1608,4,60000,54661,66000,AA
1609,1,100000,90726,108000,B
1610,3,40000,35558,42800,CCC
1611,8,60000,48101,64800,AA
1612,6,80000,60791,81600,B
1613,2,40000,35324,40000,BBB
